Z1_0	Z1_1	Z1_2	Z1_3	Z1_4	Z1_5	Z1_6	Z1_7	Z1_8	Z1_9	Z1_10	Z1_11	Z1_12	Z1_13	Z1_14	Z1_15	Z1_16	Z1_17	Z1_18	Z1_19	Z1_20	Z1_21	Z1_22	Z1_23	Z1_24	Z1_25	Z1_26	Z1_27	Z1_28	Z1_29	Z1_30	Z1_31
-1.0601723	-0.28214386	-2.0287902	-1.2693115	-0.51044923	-1.6694559	-0.5889512	1.538429	-0.44129062	-1.461647	-1.101898	-0.69265187	-0.43022406	-1.9818577	-0.5055734	-0.5530926	-0.26688558	0.22577573	-0.016308954	-0.21886085	-1.4303901	0.0634948	-0.15569395	2.2463925	0.12983179	0.4877836	-0.8876439	-1.6806964	-0.9646816	1.709297	-1.1005822	1.8615246
-0.91272247	0.5861606	-1.9527161	-1.0688344	-0.10123289	-1.2236519	-0.009493839	1.401236	-0.14956251	0.3460567	-0.8027266	-0.655521	-0.99275607	-0.9291676	-1.342148	-1.0470306	-0.8506577	0.44256452	-0.20997284	0.13166226	-1.5723559	-0.6812309	0.6810082	1.8458747	0.16245556	-0.12254081	-0.393544	-0.47202575	-0.89391226	0.69604856	-0.9245881	2.4642496
-0.34454426	-0.46231812	-0.7185888	-0.44002903	-0.25319195	-0.46231624	0.75115705	1.2627488	-0.13647126	0.27861565	-0.6045681	-0.8977712	-0.35885713	-1.0086188	-1.0548285	-2.220282	-0.2977168	0.12177713	0.501761	-0.1034916	-1.5299428	-0.11083189	0.739205	1.4153349	-0.81795514	-0.014981618	-0.8119695	-1.0260435	-0.6472796	1.9330294	0.01963003	1.8458097
-2.9392312	1.1182725	2.5617745	-1.5734931	1.6015362	-0.2167277	1.7868496	-0.87387013	1.7222688	-0.11132888	-0.705256	-2.4507792	2.36964	-0.40678218	-0.33879	-2.578961	-0.71833116	-0.71817076	-0.8284364	-1.8730693	-1.2654042	3.3717504	3.2533712	-1.1092845	-0.7937837	-0.2695456	-0.6052892	2.5657208	1.4748398	-0.57291794	-1.6031603	-1.8415159
-0.94808745	-0.74495274	-2.5226228	-1.3510957	-1.2585993	-2.4443724	-0.48572206	2.4133384	0.43709484	-1.1402053	-1.3690985	1.206831	-1.1491569	-1.7208169	0.03607455	-0.48738942	0.070384674	0.9111072	0.084124245	-1.1012019	-2.1524777	-0.71513885	-0.74191403	2.2051694	1.2821805	0.6552611	-0.21536791	-1.1276633	-0.34193143	0.7953746	-0.49788773	3.7896268
-0.290927	0.046358667	-0.97609675	-0.6940936	-0.32635245	-2.046888	-0.3600726	1.7018383	0.7793461	-0.53047544	-0.79696333	-0.2679949	-0.5091539	-2.3694282	-0.7437068	-1.2809651	-0.2845235	0.16353543	0.47535518	0.16712037	-2.0985312	-0.15021807	0.04502377	2.1590502	-0.12606052	0.563467	-0.38664675	-0.8778285	-1.3039871	1.1811256	-0.19617012	2.8148253
-2.7710218	-0.65969086	2.1232128	-1.7085811	0.86129904	-0.4340344	2.0601819	-1.119439	1.9130844	-0.36998206	0.5754164	-1.6238394	2.2769701	-1.4385505	0.33449608	-1.8566171	-0.8331936	-0.07209928	-0.86301935	-2.0512419	-1.4782158	3.0417027	2.5288444	-1.0184221	-1.3257207	0.36315835	-0.32288292	2.141505	0.7519728	-0.44595763	-1.4376848	-1.0636692
-0.048960015	-2.1404495	-0.030198388	-1.1621883	0.30165672	-1.4375286	-0.13875334	2.2216566	-0.32232744	-1.047538	-0.88310975	0.6024818	-0.73168725	-2.1012487	0.09021467	-1.3831207	-0.7401889	-1.0228807	0.38168707	0.60410243	-0.59427416	-0.034150183	1.2191063	1.3564522	0.6792493	0.077182196	-0.96056044	-0.050237972	0.31347913	1.9163322	-0.47044498	2.680472
-1.1737599	-0.86620384	0.006628759	-1.8982245	-0.08411804	-1.5936455	0.11476186	0.94074786	0.44908693	-0.51873505	0.0054400526	-0.038348645	0.4009604	-0.97134703	0.25504723	-1.0146723	0.07059627	-0.17841318	0.4503664	-0.1151873	-1.2330973	0.38945398	0.31897384	0.8645929	-0.14917818	0.92909884	-1.0163181	-0.85524845	0.12739882	-0.051538087	-1.5326245	1.9337721
-2.811244	0.007051268	2.2429807	-1.1687279	2.1450455	0.45184022	1.7844567	-0.9192838	1.5484924	0.08138337	-0.5078707	-2.140393	2.2775242	-0.42217538	0.4622552	-2.7500896	-1.0965189	-0.6371961	-0.867231	-1.921022	-1.8516041	3.6583066	2.931837	-1.3448712	-0.56632316	-0.6765783	-0.42725712	2.6993814	1.0761139	0.2300115	-0.7553929	-0.75027806
0.024974138	-0.038781665	-1.2176905	0.048518173	-1.2711711	-2.0952394	-0.25661558	2.4220212	0.24048913	-0.6179875	-1.2456093	-0.32832998	-0.9591463	-2.089905	-0.81054276	-1.6734976	-0.797326	0.7681336	-0.12559982	0.38512853	-1.8979622	-0.7140168	0.5651451	2.8545406	-0.34067553	0.6480548	0.0021262765	-1.6945955	-0.19458017	0.8067143	-0.93536335	3.2180862
-1.2152077	-1.0365473	-0.9450379	-1.0817304	-0.4501476	-1.9122231	-0.013969567	0.8977201	1.373973	-0.34576753	-0.797784	-0.11379042	0.3257118	-1.7647004	-0.5463609	-0.5786245	-0.3216644	0.22221582	-0.09890308	-0.58909965	-1.792302	0.46257043	0.91584754	1.5961641	0.21737733	0.3960056	-0.5696118	0.58693564	0.4522413	0.53381205	-0.3697003	1.4823679
-1.0421494	-1.5369248	-0.96951246	-1.1713387	-0.5368752	-1.4694319	0.8471622	0.9980844	0.19745526	-0.62681085	-0.60532486	0.90790474	-0.7244638	-1.7285848	0.28962058	-1.074724	-0.3967818	0.26539925	0.7814222	-0.5069399	-1.930807	-0.24546108	0.7867374	1.8287189	-0.4577079	0.4333669	-0.45760202	0.045807343	0.09205216	1.4613631	-0.43002677	1.9057288
-0.11380012	-1.0955759	-0.22290045	-1.1017255	-0.5845603	-1.6745754	0.06266257	2.3721511	0.29282278	-0.29747963	-0.47156194	0.86193043	-0.44498187	-2.2079275	-0.32269433	-2.0839112	-0.46752992	0.61449283	-0.14778267	1.432817	-1.7829522	-1.0430839	0.446742	2.0185168	0.18280318	0.27035278	-1.0234128	-0.3027712	-0.408225	2.393812	-0.5858871	3.01515
-0.90603614	-1.0386852	-1.3560071	-0.96336955	-0.8198436	-0.8077961	-0.5399977	2.5156639	0.5560091	-0.36158466	-1.0890045	0.53843254	-0.5074984	-2.220129	-0.18409391	-2.225307	0.031675793	0.38306084	-0.156467	0.570357	-1.1737802	-1.199254	0.5054591	2.27308	0.36927563	0.98744893	-0.056289062	-0.9950384	-0.29089704	1.9642096	0.662139	2.497384
-0.9208	-0.26967025	0.22704625	-2.2378523	-0.07511634	-1.0257456	0.47590822	0.9069402	0.41564485	0.40222538	-0.70732653	0.11088751	1.0356163	-0.9723544	-0.6555049	-0.7687102	-0.47111028	-0.078561395	-0.74269193	-0.53109103	-1.5585605	0.76103646	0.6918034	1.1827126	-0.10584398	0.7922927	-0.3554138	0.495418	-0.57202315	0.48545393	-0.45697713	1.7883891
-1.8632795	-0.79396117	-0.7294079	-1.762703	0.3355746	-0.32516462	0.14679925	0.5741989	0.53667223	-0.8255172	-2.1067302	-1.1246171	0.73624563	-1.1451237	-0.85295516	-1.443356	-0.89655334	-0.028895287	0.5043539	-0.029128542	-0.72585416	0.2698219	1.6018357	0.25492963	-0.8414729	-0.21341464	-0.8477062	0.29141054	0.08086881	1.5220866	-1.6256251	0.8036073
-1.4709703	0.24330465	1.8827815	-1.7220347	1.5557848	-0.4527839	2.3315377	-0.3265835	0.78832376	-0.014780052	-0.55272794	-1.3772805	0.8196843	-1.0686713	-0.51625305	-1.7748245	-0.6449533	-0.18358207	-0.018944545	-0.6540008	-1.0021456	2.1894696	2.0658412	-0.75918627	-0.9409442	0.014195541	-0.27071807	1.4384046	1.0561502	0.17303756	-1.294533	-0.4017494
-2.748797	-0.23492695	1.8270974	-1.8722403	1.1464528	0.14827618	1.8729262	-0.694415	1.0776751	-0.011624642	-0.040459666	-1.182555	1.5050807	-1.2373631	-0.36265302	-2.4205396	-0.54906946	-0.41815343	-0.27311775	-1.3759704	-1.5775803	2.6829607	2.3429995	-0.75523853	-0.5647579	0.892255	-1.3020293	2.055977	1.1883448	-0.017546125	-0.9915885	-1.3841015
-2.3092496	0.7091956	2.556947	-1.8992498	1.4118701	-0.1571356	2.596874	-0.7683644	1.2771404	-0.415063	-0.31067774	-2.345798	2.3907626	-1.689213	-0.12871686	-2.604835	-1.0237371	-0.65424544	-0.06741809	-1.5372655	-2.0620399	2.9683962	2.9918947	-1.3150946	-0.6493549	-0.6351434	-0.6557465	2.8341753	1.357325	-0.25677127	-0.7561747	-1.2588
-0.5432819	-1.2287205	-0.001793541	-0.8960871	0.36371535	0.23406199	-0.52563614	1.5216575	0.93141055	-0.62690365	-1.2946866	-0.55494654	0.8436735	-0.59537417	-0.31950003	-2.264105	-0.29026574	1.5254425	0.030273112	0.653653	-1.1470281	0.5055893	0.81274885	0.0055765808	-1.193483	0.5225281	-0.29798344	0.21092303	-0.22703764	1.1442248	-0.27743894	0.991002
-2.1069944	0.28877985	3.469742	-1.5095193	2.2241874	0.46488047	2.2277405	-0.59861827	1.5966022	-1.3145062	-0.8304142	-2.262321	2.4902236	-1.3162013	0.7530922	-3.0624049	-0.59700507	-0.7490234	-0.88900787	-2.052771	-2.2336311	3.3347812	3.1004949	-0.72384775	-0.52625835	0.2866567	-0.6934936	2.1862984	1.5938795	-0.114438154	-0.34188437	-1.6906163
-1.7879266	1.118199	2.269325	-1.248339	0.7408649	0.009880088	2.3280816	-0.45608866	1.2933165	-1.6672643	-0.34737033	-1.9540446	2.5811954	-2.2408526	0.22995745	-2.6990309	-1.1244766	-0.29346693	0.237054	-1.2852594	-1.7845501	2.8669605	2.92093	-1.2717199	-0.18761742	0.0047510266	-0.9752685	2.303878	0.7191186	0.63309324	-0.79215693	-0.93125635
-1.8326727	1.2294352	2.2161071	-1.673235	0.65568864	0.09263881	1.5795115	-0.61981595	1.2745683	-0.25532046	-0.839739	-2.1706834	1.5590658	-0.9225123	-0.4060581	-2.2555592	-0.5842007	-0.37667182	0.13874088	-0.97026634	-0.9249855	1.9716272	1.856248	-1.1491616	-0.71742886	-0.013477551	-0.3155837	1.5487225	0.61140347	-0.022007145	-1.4161571	-1.700272
-1.5492115	-0.6463887	2.2864697	-0.928593	0.5494634	-0.5492591	1.4282053	0.11361803	1.6243329	-1.0434368	-1.2210002	-1.9376383	1.5172786	0.03735169	-0.11566177	-2.4877975	-1.940709	-0.044283208	-0.29450938	-1.0740633	-3.1630015	2.1300697	1.8411216	-0.7513268	-0.64959353	1.1234492	-0.6906935	1.1538677	0.7655059	0.60320574	-1.4080462	-0.9382041
-0.8652438	-0.37677267	-1.2751516	-0.81220543	-0.49738142	-0.91205406	-0.9743024	2.560743	0.41708732	0.20274475	-1.8601704	0.027811497	-0.1021508	-1.9278172	0.6774472	-1.2498783	0.027231567	-0.32622936	-0.24670877	-0.4976821	-1.7682735	-0.13165395	0.50519866	0.98109055	0.97251743	0.044181045	0.08771438	-0.2508877	-0.45864543	1.2850136	-1.613419	2.2356982
-0.36519712	0.6321131	-0.37322092	-1.5529767	0.19759133	-0.39026204	-0.11048882	1.9753091	0.8883202	-0.5700089	-1.178771	-1.1284666	-0.4221295	-1.3724072	0.049018417	-1.6817328	-0.59237707	0.86635417	-0.17000683	0.20864989	0.28576475	0.52280813	1.0947759	0.6026807	-0.5678619	-0.4887461	0.51140845	-0.45191014	-0.04455402	0.050989933	0.74784935	1.4452485
-1.3778074	-0.73371	1.2832735	-2.1134317	-0.52615666	-0.87937945	1.8100564	0.1673763	0.2456742	-2.0124114	-1.0407772	-0.23075598	0.6216694	-1.1091976	0.24103802	-1.9592592	-0.63503486	0.06829496	0.12488007	0.019740717	-2.522163	0.11213319	0.0975695	0.35393003	0.1496155	1.2850295	-0.86029375	-0.23482333	-0.121458545	1.5073605	0.6276674	0.56304425
-1.9046173	-0.64190364	-0.9554963	-0.9134853	0.46388417	-0.75229275	0.6558401	0.9940474	0.7415402	-0.2957719	-0.74094653	0.3264677	0.38469478	-1.3613477	-0.033532757	-1.3940281	0.045899145	0.61456436	-0.8495072	-0.7839236	-1.5772738	-0.51764965	0.2178584	0.37276098	0.10580344	0.55559605	-0.09227297	0.7686087	-0.60157967	0.5245493	-0.7887245	0.37464416
-1.1792617	-1.5625116	0.76952344	-0.82005286	0.9877439	-0.05359768	1.1292007	0.36079097	-0.48750293	0.1870834	0.35637212	0.7129839	0.32416657	-1.359144	-0.3394627	-1.0891109	0.18614495	-1.2466353	-0.09187513	-1.1505396	-0.89364773	0.44930565	1.1122632	0.77321184	-0.79704005	0.49349627	-0.786537	-0.08143304	0.46326166	1.0261	-0.69287646	0.30996153
-0.8506378	-0.807134	1.1188374	-1.6097033	0.7208559	-0.023807429	1.9141371	-0.39861834	0.9926958	-1.1584693	-1.1177076	0.26807755	1.3273209	-1.6871519	-0.47648054	-2.1697466	-0.36579055	0.029899962	-0.42182264	-0.4135571	-2.4131365	0.16721117	0.2306805	0.9083152	-0.6169444	1.1994317	-0.6024357	0.80488586	-0.49031523	-0.06790892	-0.3466375	0.29668504
-2.2615423	0.07076446	3.6314762	-2.1845918	2.037587	0.34213194	2.552552	-0.639449	1.9446856	-0.49392453	0.054125648	-1.3880494	2.5076861	-1.6366158	0.39047968	-2.6428354	-0.67900795	-1.0744559	-0.85643154	-2.2782989	-1.9481369	3.3712702	2.9484963	-1.1659255	-1.2760938	0.4707208	0.3625826	2.265461	1.8128045	-0.5541402	-1.0225811	-1.1089443
-2.2004018	-1.1983507	-0.40761018	-1.9878656	0.28711954	0.039467514	0.16728865	0.12954256	1.3300092	-0.3424545	-0.82070506	-1.5669675	1.4386952	-0.5512163	-0.6310448	-2.7159908	-1.7988584	-0.015240712	-0.34995547	-0.49481454	-1.5310316	0.43239713	2.2347956	0.30722955	0.47383574	0.5833869	-1.0732493	1.5277903	-0.041471478	0.017438747	-0.13712378	0.7421543
-2.6781888	0.7649718	2.693895	-1.3183192	1.8139507	-0.20907879	2.182493	-0.21200044	2.176313	-0.3279713	-0.8058079	-2.1788151	2.015736	-1.5754945	-0.26226124	-2.5748334	-0.8419942	0.010166274	-0.37799072	-2.1897595	-2.4189844	3.1629949	2.7015224	-1.4122128	-0.9544038	0.04874673	-0.8544293	2.896788	1.6811124	-0.60891455	-0.7625097	-1.501481
-2.520935	-0.46710008	1.2037556	-1.9238106	0.778449	-0.35854372	1.4326742	-0.28639096	1.3300349	-0.17059073	-0.7125979	-1.9056153	1.7082653	-0.619653	-0.048416894	-2.194748	-0.50679725	0.23401661	0.23421268	-1.4061682	-2.1087785	2.2833512	1.9760293	-1.1090373	0.0837164	0.07272621	-1.2096604	1.6741599	1.2973205	0.2241166	-0.8351574	-0.8197642
-2.2490683	1.1343163	1.908328	-1.7035521	0.87676764	-0.24297497	1.9676876	-0.8201183	0.828601	-0.66146696	-0.7041873	-1.8861382	1.7025927	-1.6801963	0.6275337	-1.8390869	0.562998	0.4317687	-0.21514608	-1.0501326	-1.1338366	2.413678	2.060946	0.05869454	-0.6651812	-0.216838	-0.30182415	2.29847	0.4368572	-0.35259086	-0.9763771	-0.72601193
-0.67599285	-0.18755592	-1.6985846	-0.50213856	-0.5490408	-2.1843255	-1.3302016	2.9635665	0.53971595	-0.16491929	-0.9859226	0.85433584	-0.98583025	-2.0465236	-1.4953483	-1.7298589	0.25276	0.64203215	0.12680243	-0.052312776	-1.1011226	-2.0591767	-0.07204381	2.6986477	-0.28802422	0.7250765	-0.12206884	-1.7374718	-0.37201288	1.3933547	-0.9971422	4.123632
-0.40909705	-0.7807502	-0.49414337	-0.5201628	-0.10999124	-0.9566769	-1.1735663	1.6236954	0.18903697	0.29956147	-0.4668828	-0.3100817	-0.35006237	-1.4582093	0.79247445	-1.670179	0.13772917	0.2656423	-0.043078303	-1.5537304	-1.792862	-1.15857	0.44263905	0.06848101	-0.9461847	1.0644577	-1.1673206	-0.8377712	-0.72650784	1.1909261	-0.6341519	2.0673337
-1.2052498	0.42558697	-0.3796682	-1.2039348	-0.66377676	-1.1050179	-0.4098926	1.7154559	0.027357966	-0.6123615	-0.32800594	0.7429602	0.7140625	-0.69464946	-0.3115191	-1.1208589	-0.44911665	0.92570955	-0.11024877	0.18704432	-1.5562012	0.048064202	-0.12077996	0.13698605	-0.41443235	0.10263469	-0.2523101	0.07915895	0.6967212	0.18415031	-0.44297463	1.2277114
-0.436879	-0.8677895	-0.28040814	-1.553929	-0.15419269	-1.0967643	-0.3427024	0.6995901	0.44662836	0.557668	-0.65886104	-0.7010848	0.051880952	-2.7985783	-0.3491912	-1.2297368	-0.71388966	0.06430088	-0.42872402	0.25799978	-1.4205983	-0.2034682	0.48616624	0.25497615	0.39223284	-0.033886302	-0.008096039	0.90797615	-0.5332258	1.0608965	-0.5197605	2.088425
-0.38979432	-0.9871403	-2.2379649	-0.43594518	-0.9564643	-2.1917717	-0.8905251	2.553418	0.3934216	-0.6233035	-1.326477	-0.25085622	-0.80357856	-2.2457051	-0.23950356	-0.5733398	-0.61888564	0.84202427	0.8642892	-0.42032203	-1.575312	-0.8883737	-0.12603042	2.5811987	0.16804728	0.60575736	-1.2800243	-1.6565208	-0.5809475	2.413636	-1.6432073	3.7953665
-2.3927128	-0.3781754	2.6804774	-1.6830335	1.2404488	-0.34476012	1.2215855	-0.19190998	0.6857927	-0.002136238	-0.73753345	-2.1479905	1.7582812	-0.09132012	0.53413206	-2.4066193	-0.5659253	-1.4388763	0.14278077	-1.4829754	-1.9696066	2.1758132	1.8699259	-1.0224891	-0.05681012	-0.09722669	-0.19500697	1.3100575	1.1603768	-1.1237006	-1.0467504	-1.2207028
-0.9140656	-1.5277698	-1.104928	-1.7785293	-0.47280088	-0.4595416	0.014936466	1.9417115	0.49753046	-1.5784341	-0.9338515	0.06632702	0.8027021	-1.5481229	-0.6246194	-1.8882344	-1.3736938	-0.30809525	-0.25431693	-1.1010034	-2.5391574	0.38262612	0.17473805	0.01692298	-0.3323726	0.37660304	-0.7904105	-0.8991376	-0.3311742	1.6108994	-1.3068936	0.92968446
-2.1793122	0.67566687	2.795141	-1.4939357	2.0402052	-0.06936868	2.4936645	-0.48771083	1.3324881	-0.5434712	-0.94579315	-2.2698307	2.3098762	-0.79355294	0.93208605	-3.2187953	-0.5476228	-0.19163738	-0.4326007	-1.5095174	-1.6639414	3.7431433	2.550404	-2.2028859	-0.827264	-0.76732105	0.31509405	3.2121165	1.800688	-1.2364509	-0.19356252	-1.4835945
-1.3974353	0.06105689	1.1344188	-0.89157766	1.4673433	-0.7720934	1.4534937	0.18123691	1.0177304	0.30163732	-1.4673989	-0.7008708	0.78879374	-1.0679945	-0.5140423	-2.1854126	-0.42109793	-0.18895166	-0.7827565	-1.2391509	-0.39649355	1.2099838	1.7514218	0.3139573	0.13719031	0.09108914	-0.43739402	2.2324605	1.0276127	-0.2548258	-2.4670947	-0.21849343
-2.4188013	-0.9038452	2.4762604	-1.1479733	1.763308	-0.015671454	2.0941942	-0.45711207	1.2769823	-0.5466914	-0.4125973	-0.5770967	1.5529748	-1.092292	0.0060803033	-1.7218206	-0.2191177	-0.76077527	-0.8377885	-1.6412303	-2.2872605	2.1349235	1.4481616	-0.270711	-0.0882492	0.22405475	-0.6982642	0.88792366	1.7194911	0.13205314	-1.5155262	-1.2127306
-1.7289329	1.2996914	2.431165	-1.1591902	2.1000037	-0.2908115	2.083413	-0.7122188	1.1893656	-0.19702414	-0.35810012	-1.7760615	2.3468242	-0.62005895	0.21642953	-2.4821231	-0.55175686	-0.26779455	-0.8586874	-2.0354087	-1.584822	3.0978668	2.4245548	-0.41229776	-0.6466622	-0.5088236	-0.43229842	2.0027611	1.3652881	-0.41606322	-2.010164	-1.6104707
-2.184366	0.774552	3.363571	-1.800833	2.3967457	0.2517478	2.330858	-0.56075805	1.421978	-0.984107	-0.23100325	-1.860472	2.5288079	-1.0616876	1.4727486	-2.4803622	-1.6313258	-0.6585223	-1.143517	-1.3620379	-2.0931811	3.803674	2.772613	-1.3872416	-1.380524	-0.18830705	0.19069612	2.064768	1.9450923	-0.53102964	-0.57172644	-1.6385
-0.07883416	-0.42374083	-1.0133191	-0.8942657	-0.6780542	-0.86627007	-0.423786	1.9251966	1.3429005	-0.77889	-1.2334476	-0.34054595	-1.0576586	-1.6267675	-1.3131126	-2.0192032	-0.40275294	0.33338675	0.05753316	0.6595316	-1.80166	-0.7848455	0.053932697	1.7804427	0.037461817	-0.012475809	0.036753684	-1.1891782	-0.74299735	1.3574997	-0.038754553	3.0045142
-1.1232234	-0.564449	-1.8322473	-0.86986387	-0.7496955	-1.4703115	-0.21860023	1.8440592	1.3649465	0.7044947	-0.7126745	-0.055019975	0.18830818	-2.340136	-0.39004764	-1.8937988	0.17917329	0.92037845	0.36733952	0.8051134	-2.201858	-2.2213542	0.30687594	1.461703	-0.20371568	0.0158389	-0.6808822	-0.73053133	-0.94291353	1.3982706	0.029231966	3.1399808
-2.595763	-0.08685174	3.527469	-1.2788942	2.1988597	0.08672411	2.3805017	-0.9747988	1.4079058	-0.933725	-0.3587457	-2.020925	2.2476633	-0.588942	0.6349277	-2.9550192	-0.9196065	-0.8250235	-0.83792675	-1.5331689	-2.2675285	3.3620963	2.722385	-1.4254059	-1.3807548	0.21417549	-0.13826892	2.4928977	2.1915596	-0.53501636	-1.0314058	-1.925746
-1.0618538	-0.99565953	-1.3382145	-0.92653275	-0.6281888	-1.723203	-0.020717118	1.9838159	0.17744228	-0.099139966	-0.7727488	0.7616282	0.29268432	-1.4593797	-0.14488608	-1.0240674	-0.20978004	0.41527686	0.26703206	0.6337671	-1.9352604	-0.7274146	0.5757998	1.8310003	0.53222007	0.6865071	-0.41824138	-0.1792455	0.87311673	1.5522213	-0.6733269	2.235497
-0.74440837	-0.84172446	-1.7350967	-0.5342909	-0.76172817	-1.8640486	-0.91774464	2.4111414	0.23567295	-0.3321003	-0.88559794	0.1639998	-0.19413978	-2.2010522	-1.002731	-0.8232612	0.42944938	0.7534022	0.27594486	-0.44276318	-2.15662	-1.2638569	-0.30481395	2.9252236	-0.7272224	0.50264466	-0.28263634	-1.5197278	-0.51497966	1.5171545	-1.0908316	3.0518436
-0.43792322	-1.7877815	-0.7683165	-2.4367802	-1.4026169	-0.8149566	0.16136251	1.6394446	1.0970675	-0.080471136	-1.269234	-0.41087872	-0.47060835	-1.594331	-0.6655496	-1.4810342	0.012528919	-0.3421711	0.2437845	-0.3170712	-1.5975609	-0.5302628	1.0988156	1.0441428	-0.05158203	1.4505005	-0.10755773	-0.5314658	-1.0707124	1.2015939	0.5529419	1.6368823
-0.50614095	-0.66004705	-0.81942725	-1.050772	0.1816498	-0.99944276	-0.15990005	0.8645616	1.0824766	-0.47505686	-1.0487539	-1.2346783	0.11992252	-0.96388173	0.26678398	-1.5880823	-0.79709524	0.230637	-0.43467474	0.26517418	-2.2297864	-0.041450232	0.89580625	0.40488926	0.44648772	0.56311154	-0.06571697	-0.35858023	-0.45461097	0.08609963	-0.2834766	1.1257484
-1.622504	-0.8127696	-1.8093386	-0.8843049	-0.1972603	-1.6974213	-0.9848691	1.5768335	0.36316165	-0.9234408	-1.1120453	0.088086635	-0.53856075	-2.7480536	-1.0890143	-1.2880322	-0.3562805	1.150731	0.30845785	0.4831844	-1.678725	-1.0316184	0.011187822	1.384544	-0.029370882	0.12844634	-0.22593805	-1.1713964	-0.82648	2.3568554	-1.0474211	1.5918761
-1.2156063	-0.7528273	0.3756163	-0.72322166	0.95020866	-0.11420422	0.5185278	1.1616344	0.26419172	-0.10537367	-0.9696964	-0.75300366	0.008722063	-1.5754611	0.23847823	-1.8853787	-0.73934585	0.28654692	-0.32796672	-0.92067903	-1.8785254	0.87606555	2.006188	-0.04899445	0.090969585	0.19288914	-0.7731284	0.7042707	1.1877633	1.3548584	-0.30113846	1.2697172
-2.7752736	0.37128893	3.2243035	-1.8040863	1.9145039	-0.0926223	2.607319	-1.2840081	1.1682835	-0.36600742	-0.97761095	-2.1251023	2.0326288	-0.3018101	0.75933474	-3.0219405	-1.407096	-0.63566995	-0.8943356	-1.7871475	-2.4886327	3.4873388	3.1603398	-1.3413223	-1.319642	0.20939547	-0.19044495	2.8628485	1.8651568	-0.99653816	-0.9422475	-1.7125671
-2.435875	0.07130966	2.6862266	-1.6630689	2.0453546	-0.290042	2.8172803	-1.2461252	1.399141	-0.79104644	-0.850046	-2.49634	2.1817634	-0.8257879	0.26497707	-3.0303967	-1.2086173	-0.67567676	-0.31481788	-1.7453989	-1.661038	3.490974	2.7860217	-1.7605011	-0.9218431	-0.23648334	0.14433283	3.3612576	1.2799628	-0.44000503	-1.1910809	-1.4933231
-0.72015584	-0.6806234	-1.8508586	-1.5670263	-1.4367124	-1.2983972	-0.9030001	1.6869863	-0.42395616	-1.0543633	-0.71909344	0.94246715	-0.65531355	-1.440801	-0.78294283	-0.5076606	0.010107271	1.0329016	0.3148291	-0.7657937	-1.7536395	-0.7544481	-0.41392913	2.4135623	-0.7998379	1.0970128	-1.3271452	-1.0742095	-0.36014834	1.9397862	-0.2913317	1.9643533
-1.861327	-0.023479583	1.27811	-2.0771868	0.23093006	0.34953874	0.5326023	0.13946033	1.1618536	0.35146335	-0.085401595	-0.39773476	1.0226263	0.33698875	-0.21875632	-0.8805586	-1.0019848	0.45872283	-1.0636657	-0.5146968	-3.1295743	1.3901932	1.6272628	-0.5592853	-0.82732886	1.4075363	-0.7338673	0.99077153	1.3254663	-0.4143785	-0.777642	0.08856077
-0.50292253	-0.21447285	-1.9790047	-0.9606087	-0.401046	-1.4601663	-0.4494698	2.4086812	0.19906516	-1.5175015	-0.9802551	-0.6116063	-0.65330666	-1.3061252	-0.42804092	-1.1068461	-1.0356714	0.5871741	0.5152124	0.31222156	-0.6972095	-0.6557365	0.13089944	1.7025535	0.0568851	-0.061367553	-0.6489297	-0.4996037	-0.9742223	0.7529667	-1.7193644	2.809214
-1.2325246	-1.4177293	0.5036929	-1.3596581	-0.3509601	-0.5310585	1.3092065	0.84581333	0.33000687	-0.91283417	-0.48764506	-0.8390377	0.6129878	-0.81564045	1.4184998	-1.2274011	-1.0660461	-0.3572922	0.17415912	-0.94618714	-1.1278609	0.6147558	1.3339665	0.20060107	-0.8415348	0.9708851	-0.4747485	0.95388156	0.3700518	0.24787343	-0.85062027	0.36409366
-1.4935515	-0.07144668	1.9062467	-2.1517813	1.1375245	0.5571545	2.3431447	-0.20382474	1.8625844	-0.17217612	-0.6555425	-1.4922788	2.1639385	-0.7565765	0.051031772	-2.7154014	-1.5866141	-0.32294318	-0.9023935	-2.1045341	-1.9835185	3.1714447	2.6634417	-0.738783	-0.675993	0.38326764	0.03514099	2.5403159	0.7286631	-0.48389074	-1.3854263	-0.7066265
